,matchid,player,date,team,accessed,opponent,Loc,G,A,PKSave,Ylw,Red,GLC,LMT,ELG,OG,MotM,SubOffMin,SubOnMin,SoT,KP,Drb,tkl,int,clr,blk,saves,AccCross,AccLB
18,1908462,Callum Perry,31-Oct-25,Coventry,2026-05-08,Wrexham,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1908462,Kai Andrews,31-Oct-25,Coventry,2026-05-08,Wrexham,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1908437,Carl Rushworth,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9
1,1908437,Milan van Ewijk,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,,0,1
2,1908437,Liam Kitching,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,0,1
3,1908437,Bobby Thomas,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,,0,2
4,1908437,Jay Dasilva,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,0,0,,0,4
5,1908437,Tatsuhiro Sakamoto,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,,0,1
6,1908437,Victor Torp,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,1,0,0,0,0,0,0,100,0,1,2,0,0,1,1,0,,1,1
7,1908437,Matt Grimes,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,,3,7
8,1908437,Ephron Mason-Clark,08-Nov-25,Coventry,2026-05-08,Stoke,Away,1,0,0,1,0,0,0,0,0,1,92,0,2,2,2,0,0,0,0,,0,1
9,1908437,Haji Wright,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,1,0,0,0,0,0,0,83,0,0,1,0,0,0,0,0,,0,0
10,1908437,Brandon Thomas-Asante,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,1
11,1908437,Jamie Allen,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,,0,0
12,1908437,Kaine Kesler-Hayden,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,1,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,,0,0
13,1908437,Ellis Simms,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,,0,0
14,1908437,Joel Latibeaudiere,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
15,1908437,Miguel Ángel Brau,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
16,1908437,Jake Bidwell,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1908437,Ben Wilson,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1908437,Josh Eccles,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1908437,Luke Woolfenden,08-Nov-25,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1908488,Carl Rushworth,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11
1,1908488,Milan van Ewijk,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,0,,1,2
2,1908488,Liam Kitching,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,17,1,,0,3
3,1908488,Bobby Thomas,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,8,2,,0,1
4,1908488,Jay Dasilva,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,4,0,,2,0
5,1908488,Victor Torp,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,0,1,0,0,0,0,0,0,0,0,75,0,0,4,3,1,2,4,0,,0,1
6,1908488,Matt Grimes,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,6,1,3,0,,4,3
7,1908488,Tatsuhiro Sakamoto,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,0,0,0,0,0,0,0,0,0,0,75,0,0,2,0,1,0,2,0,,1,0
8,1908488,Josh Eccles,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,0,0,0,0,0,0,0,0,0,0,54,0,0,4,0,2,0,1,0,,1,0
9,1908488,Brandon Thomas-Asante,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,0,0,0,0,0,0,0,0,0,0,41,0,0,0,1,1,1,1,0,,0,0
10,1908488,Ellis Simms,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,2,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,2,1,,0,1
11,1908488,Jack Rudoni,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,0,0,0,0,0,0,0,0,0,0,0,75,0,0,2,1,0,0,0,,0,0
12,1908488,Kaine Kesler-Hayden,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,0,0,0,0,0,0,0,0,0,0,0,54,0,1,0,1,0,1,0,,0,1
13,1908488,Jamie Allen,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,1,0,1,0,,0,0
14,1908488,Ephron Mason-Clark,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,0,0,0,0,0,0,0,0,0,0,0,41,0,1,2,1,0,0,0,,0,0
15,1908488,Joel Latibeaudiere,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
16,1908488,Jake Bidwell,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1908488,Ben Wilson,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1908488,Kai Andrews,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1908488,Luke Woolfenden,25-Nov-25,Coventry,2026-05-08,Middlesbrough,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1908553,Carl Rushworth,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10
1,1908553,Milan van Ewijk,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,,0,0
2,1908553,Liam Kitching,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,7,0,,0,1
3,1908553,Bobby Thomas,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,,0,2
4,1908553,Jay Dasilva,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,,0,3
5,1908553,Matt Grimes,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,,2,6
6,1908553,Josh Eccles,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,1,0,0,0,0,0,0,70,0,1,1,0,2,0,1,0,,0,0
7,1908553,Kaine Kesler-Hayden,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,0,0,0,0,0,0,0,74,0,0,0,3,1,0,0,0,,0,1
8,1908553,Jack Rudoni,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,0,0,0,0,0,0,0,74,0,1,1,0,0,0,0,0,,0,0
9,1908553,Ephron Mason-Clark,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,,1,0
10,1908553,Ellis Simms,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,,0,0
11,1908553,Haji Wright,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,0,0,0,0,0,0,0,0,74,0,1,0,0,0,0,0,,0,0
12,1908553,Jamie Allen,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,,0,0
13,1908553,Kai Andrews,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,0,0,0,0,0,0,0,0,74,0,0,2,0,0,0,0,,0,0
14,1908553,Joel Latibeaudiere,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
15,1908553,Miguel Ángel Brau,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
16,1908553,Jake Bidwell,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1908553,Ben Wilson,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1908553,Oscar Varney,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1908553,Luke Woolfenden,06-Dec-25,Coventry,2026-05-08,Ipswich,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1908576,Carl Rushworth,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
1,1908576,Kaine Kesler-Hayden,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,4,0,,0,0
2,1908576,Bobby Thomas,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,3,2,,0,4
3,1908576,Liam Kitching,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,7,0,,0,4
4,1908576,Luke Woolfenden,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,1,1,0,,0,1
5,1908576,Jay Dasilva,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,,0,1
6,1908576,Tatsuhiro Sakamoto,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,0,1
7,1908576,Josh Eccles,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,,0,1
8,1908576,Matt Grimes,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,0,,2,3
9,1908576,Jack Rudoni,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0,2
10,1908576,Haji Wright,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,78,0,2,0,0,0,0,1,0,,0,0
11,1908576,Victor Torp,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,1,0,1,0,,0,0
12,1908576,Ephron Mason-Clark,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,0,45,0,2,0,1,0,1,0,,0,1
13,1908576,Ellis Simms,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,,0,0
14,1908576,Joel Latibeaudiere,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
15,1908576,Miguel Ángel Brau,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
16,1908576,Kai Andrews,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1908576,Jake Bidwell,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1908576,Jamie Allen,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1908576,Ben Wilson,09-Dec-25,Coventry,2026-05-08,Preston,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1908537,Carl Rushworth,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,7
1,1908537,Milan van Ewijk,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,0,0,0,0,0,0,0,0,0,80,0,0,0,1,2,0,3,0,,0,2
2,1908537,Joel Latibeaudiere,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,,0,2
3,1908537,Luke Woolfenden,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,0,2
4,1908537,Jay Dasilva,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,0,0
5,1908537,Victor Torp,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,1,0,0,0,0,0,0,0,0,81,0,0,1,0,1,1,2,0,,1,2
6,1908537,Matt Grimes,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,,1,1
7,1908537,Jack Rudoni,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,3,,1,1
8,1908537,Josh Eccles,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,0,0,0,0,0,0,0,0,0,49,0,2,0,0,1,0,0,0,,0,0
9,1908537,Ephron Mason-Clark,20-Dec-25,Coventry,2026-05-08,Southampton,Away,1,0,0,0,0,0,0,0,0,0,58,0,1,1,1,0,0,0,0,,0,0
10,1908537,Haji Wright,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,1,0,,0,1
11,1908537,Miguel Ángel Brau,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,0,0,0,0,0,0,0,0,0,0,58,0,0,2,0,0,2,0,,0,0
12,1908537,Ellis Simms,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,1,1,,0,0
13,1908537,Kaine Kesler-Hayden,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,1,0,,0,0
14,1908537,Jake Bidwell,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,2,2,,0,1
15,1908537,Jamie Allen,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,1,1,1,1,,0,0
16,1908537,Callum Perry,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1908537,Kai Andrews,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1908537,Ben Wilson,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1908537,George Shepherd,20-Dec-25,Coventry,2026-05-08,Southampton,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1908589,Carl Rushworth,01-Jan-26,Coventry,2026-05-08,Charlton,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8
1,1908589,Joel Latibeaudiere,01-Jan-26,Coventry,2026-05-08,Charlton,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,,0,1
2,1908589,Liam Kitching,01-Jan-26,Coventry,2026-05-08,Charlton,Away,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,7,0,,1,6
3,1908589,Bobby Thomas,01-Jan-26,Coventry,2026-05-08,Charlton,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,,0,6
4,1908589,Milan van Ewijk,01-Jan-26,Coventry,2026-05-08,Charlton,Away,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,4,1,,0,1
5,1908589,Jamie Allen,01-Jan-26,Coventry,2026-05-08,Charlton,Away,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,,0,3
6,1908589,Matt Grimes,01-Jan-26,Coventry,2026-05-08,Charlton,Away,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,6,2,,3,1
7,1908589,Kaine Kesler-Hayden,01-Jan-26,Coventry,2026-05-08,Charlton,Away,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,1,0,1,0,,0,1
8,1908589,Josh Eccles,01-Jan-26,Coventry,2026-05-08,Charlton,Away,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,2,0,1,0,,0,0
9,1908589,Haji Wright,01-Jan-26,Coventry,2026-05-08,Charlton,Away,0,0,0,0,0,0,0,0,0,0,85,0,1,2,0,0,0,0,1,,0,0
10,1908589,Ellis Simms,01-Jan-26,Coventry,2026-05-08,Charlton,Away,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,,0,0
11,1908589,Miguel Ángel Brau,01-Jan-26,Coventry,2026-05-08,Charlton,Away,0,0,0,0,0,0,0,1,0,0,0,61,0,1,0,1,0,1,0,,2,1
12,1908589,Ephron Mason-Clark,01-Jan-26,Coventry,2026-05-08,Charlton,Away,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,,0,0
13,1908589,Jack Rudoni,01-Jan-26,Coventry,2026-05-08,Charlton,Away,0,0,0,0,0,0,0,0,0,0,0,61,0,1,0,0,0,0,0,,1,1
14,1908589,Tatsuhiro Sakamoto,01-Jan-26,Coventry,2026-05-08,Charlton,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
15,1908589,Jake Bidwell,01-Jan-26,Coventry,2026-05-08,Charlton,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
16,1908589,Ben Wilson,01-Jan-26,Coventry,2026-05-08,Charlton,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1908589,Kai Andrews,01-Jan-26,Coventry,2026-05-08,Charlton,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1908589,Luke Woolfenden,01-Jan-26,Coventry,2026-05-08,Charlton,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1908632,Carl Rushworth,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
1,1908632,Milan van Ewijk,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,0,,0,2
2,1908632,Bobby Thomas,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,5,0,,0,3
3,1908632,Liam Kitching,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,0,,0,6
4,1908632,Jay Dasilva,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,,0,4
5,1908632,Matt Grimes,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,2,2,1,1,,3,1
6,1908632,Tatsuhiro Sakamoto,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,0,0,0,0,0,0,0,0,0,0,66,0,0,1,0,1,0,0,0,,1,0
7,1908632,Jack Rudoni,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,,1,0
8,1908632,Josh Eccles,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,1,0,0,1,0,0,0,0,0,0,88,0,1,0,1,3,2,0,0,,0,2
9,1908632,Ephron Mason-Clark,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,1,0,,0,0
10,1908632,Ellis Simms,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,,0,0
11,1908632,Haji Wright,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,0,0,0,0,0,0,0,0,0,0,0,66,0,0,2,1,0,0,0,,0,0
12,1908632,Kai Andrews,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,,0,0
13,1908632,Joel Latibeaudiere,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
14,1908632,Miguel Ángel Brau,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
15,1908632,Jake Bidwell,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
16,1908632,Ben Wilson,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1908632,Callum Perry,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1908632,George Shepherd,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1908632,Luke Woolfenden,04-Jan-26,Coventry,2026-05-08,Birmingham,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1954203,Ben Wilson,10-Jan-26,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1,1954203,Josh Eccles,10-Jan-26,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,,0,4
2,1954203,Liam Kitching,10-Jan-26,Coventry,2026-05-08,Stoke,Away,0,0,0,1,0,0,0,0,0,0,78,0,0,0,0,2,0,8,0,,0,3
3,1954203,Luke Woolfenden,10-Jan-26,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,3,2,,0,5
4,1954203,Joel Latibeaudiere,10-Jan-26,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,3,,3,2
5,1954203,Jake Bidwell,10-Jan-26,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,,0,5
6,1954203,Kai Andrews,10-Jan-26,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,0,0
7,1954203,Jack Rudoni,10-Jan-26,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,1,2,0,,1,1
8,1954203,Romain Esse,10-Jan-26,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,,1,1
9,1954203,Haji Wright,10-Jan-26,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,2,0,,0,0
10,1954203,Yang Min-Hyeok,10-Jan-26,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,71,0,1,0,1,1,0,0,0,,0,0
11,1954203,Tatsuhiro Sakamoto,10-Jan-26,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,,0,0
12,1954203,Milan van Ewijk,10-Jan-26,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,1,0,,0,2
13,1954203,Ephron Mason-Clark,10-Jan-26,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,71,0,2,0,0,0,0,0,,0,1
14,1954203,Ellis Simms,10-Jan-26,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,,0,0
15,1954203,Miguel Ángel Brau,10-Jan-26,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
16,1954203,Jamie Allen,10-Jan-26,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1954203,Matt Grimes,10-Jan-26,Coventry,2026-05-08,Stoke,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
